eval_id,rater_id,rater_position,rating,response_length,query_complexity,domain,true_quality,difficulty
876,6,2,4,short,moderate,factual,5,1
876,12,3,4,short,moderate,factual,5,1
877,13,1,5,medium,moderate,creative,5,1
877,14,2,5,medium,moderate,creative,5,1
877,2,3,4,medium,moderate,creative,5,1
878,5,1,4,medium,moderate,opinion,4,2
878,1,2,5,medium,moderate,opinion,4,2
878,13,3,4,medium,moderate,opinion,4,2
879,8,1,1,long,moderate,factual,2,1
879,4,2,2,long,moderate,factual,2,1
879,7,3,2,long,moderate,factual,2,1
880,9,1,2,short,moderate,factual,2,1
880,7,2,1,short,moderate,factual,2,1
880,10,3,3,short,moderate,factual,2,1
881,7,1,3,long,moderate,creative,2,1
881,13,2,2,long,moderate,creative,2,1
881,10,3,2,long,moderate,creative,2,1
882,10,1,5,short,simple,factual,5,1
882,9,2,5,short,simple,factual,5,1
882,13,3,5,short,simple,factual,5,1
883,11,1,4,short,moderate,opinion,4,2
883,4,2,4,short,moderate,opinion,4,2
883,10,3,5,short,moderate,opinion,4,2
884,11,1,1,short,moderate,factual,2,1
884,6,2,1,short,moderate,factual,2,1
884,13,3,2,short,moderate,factual,2,1
885,4,1,3,long,simple,creative,4,1
885,7,2,3,long,simple,creative,4,1
885,11,3,4,long,simple,creative,4,1
886,1,1,1,medium,complex,factual,2,2
886,15,2,3,medium,complex,factual,2,2
886,3,3,2,medium,complex,factual,2,2
887,7,1,1,medium,complex,factual,1,2
887,5,2,1,medium,complex,factual,1,2
887,12,3,3,medium,complex,factual,1,2
888,12,1,4,medium,moderate,technical,3,1
888,3,2,3,medium,moderate,technical,3,1
888,13,3,4,medium,moderate,technical,3,1
889,10,1,4,long,moderate,creative,3,1
889,8,2,3,long,moderate,creative,3,1
889,3,3,3,long,moderate,creative,3,1
890,14,1,3,long,simple,factual,2,1
890,12,2,2,long,simple,factual,2,1
890,10,3,3,long,simple,factual,2,1
891,7,1,3,medium,complex,factual,4,2
891,4,2,5,medium,complex,factual,4,2
891,15,3,5,medium,complex,factual,4,2
892,10,1,5,medium,simple,factual,5,1
892,8,2,4,medium,simple,factual,5,1
892,4,3,5,medium,simple,factual,5,1
893,14,1,3,short,moderate,technical,3,1
893,11,2,3,short,moderate,technical,3,1
893,13,3,3,short,moderate,technical,3,1
894,3,1,4,medium,moderate,technical,5,1
894,5,2,5,medium,moderate,technical,5,1
894,10,3,5,medium,moderate,technical,5,1
895,10,1,2,medium,moderate,technical,1,1
895,4,2,2,medium,moderate,technical,1,1
895,8,3,1,medium,moderate,technical,1,1
896,2,1,4,long,moderate,opinion,5,2
896,4,2,4,long,moderate,opinion,5,2
896,1,3,4,long,moderate,opinion,5,2
897,3,1,3,medium,simple,technical,3,1
897,14,2,3,medium,simple,technical,3,1
897,13,3,4,medium,simple,technical,3,1
898,15,1,5,medium,moderate,technical,5,1
898,2,2,5,medium,moderate,technical,5,1
898,6,3,4,medium,moderate,technical,5,1
899,1,1,1,short,moderate,opinion,1,2
899,15,2,1,short,moderate,opinion,1,2
899,8,3,1,short,moderate,opinion,1,2
900,6,1,4,short,moderate,opinion,4,2
900,9,2,3,short,moderate,opinion,4,2
900,14,3,4,short,moderate,opinion,4,2
901,14,1,4,medium,simple,technical,4,1
901,6,2,4,medium,simple,technical,4,1
901,2,3,3,medium,simple,technical,4,1
902,7,1,5,medium,simple,factual,5,1
902,4,2,5,medium,simple,factual,5,1
902,1,3,5,medium,simple,factual,5,1
903,5,1,1,medium,simple,factual,2,1
903,9,2,1,medium,simple,factual,2,1
903,11,3,1,medium,simple,factual,2,1
904,8,1,5,medium,complex,opinion,5,3
904,12,2,5,medium,complex,opinion,5,3
904,6,3,5,medium,complex,opinion,5,3
905,12,1,3,short,moderate,creative,3,1
905,6,2,3,short,moderate,creative,3,1
905,1,3,4,short,moderate,creative,3,1
906,15,1,2,long,simple,creative,2,1
906,4,2,1,long,simple,creative,2,1
906,7,3,1,long,simple,creative,2,1
907,2,1,1,medium,moderate,technical,1,1
907,13,2,1,medium,moderate,technical,1,1
907,5,3,1,medium,moderate,technical,1,1
908,14,1,5,medium,complex,factual,4,2
908,5,2,5,medium,complex,factual,4,2
908,3,3,4,medium,complex,factual,4,2
909,12,1,3,short,moderate,opinion,2,2
909,10,2,2,short,moderate,opinion,2,2
909,13,3,2,short,moderate,opinion,2,2
910,2,1,4,medium,simple,technical,5,1
910,10,2,5,medium,simple,technical,5,1
910,13,3,5,medium,simple,technical,5,1
911,4,1,3,medium,complex,factual,3,2
911,14,2,3,medium,complex,factual,3,2
911,15,3,5,medium,complex,factual,3,2
912,15,1,5,medium,moderate,creative,5,1
912,2,2,4,medium,moderate,creative,5,1
912,8,3,4,medium,moderate,creative,5,1
913,7,1,3,long,simple,factual,4,1
913,3,2,3,long,simple,factual,4,1
913,11,3,4,long,simple,factual,4,1
914,13,1,5,long,moderate,technical,5,1
914,5,2,5,long,moderate,technical,5,1
914,9,3,5,long,moderate,technical,5,1
915,1,1,3,short,simple,factual,2,1
915,8,2,3,short,simple,factual,2,1
915,2,3,2,short,simple,factual,2,1
916,8,1,4,short,moderate,creative,3,1
916,13,2,4,short,moderate,creative,3,1
916,15,3,3,short,moderate,creative,3,1
917,11,1,4,long,simple,factual,4,1
917,14,2,4,long,simple,factual,4,1
917,15,3,4,long,simple,factual,4,1
918,4,1,4,short,simple,creative,4,1
918,11,2,4,short,simple,creative,4,1
918,14,3,5,short,simple,creative,4,1
919,3,1,5,medium,simple,opinion,5,2
919,13,2,5,medium,simple,opinion,5,2
919,2,3,5,medium,simple,opinion,5,2
920,9,1,2,medium,complex,factual,2,2
920,4,2,2,medium,complex,factual,2,2
920,1,3,1,medium,complex,factual,2,2
921,12,1,1,short,simple,factual,1,1
921,2,2,1,short,simple,factual,1,1
921,9,3,2,short,simple,factual,1,1
922,4,1,5,long,simple,opinion,5,2
922,11,2,5,long,simple,opinion,5,2
922,15,3,4,long,simple,opinion,5,2
923,7,1,3,long,complex,factual,4,2
923,15,2,5,long,complex,factual,4,2
923,14,3,4,long,complex,factual,4,2
924,9,1,5,medium,moderate,factual,5,1
924,2,2,5,medium,moderate,factual,5,1
924,4,3,4,medium,moderate,factual,5,1
925,15,1,1,short,moderate,technical,1,1
925,5,2,1,short,moderate,technical,1,1
925,8,3,1,short,moderate,technical,1,1
926,6,1,2,long,simple,technical,4,1
926,11,2,5,long,simple,technical,4,1
926,13,3,3,long,simple,technical,4,1
927,11,1,4,medium,moderate,factual,4,1
927,1,2,4,medium,moderate,factual,4,1
927,10,3,5,medium,moderate,factual,4,1
928,9,1,2,medium,simple,creative,2,1
928,15,2,3,medium,simple,creative,2,1
928,13,3,4,medium,simple,creative,2,1
929,8,1,1,medium,complex,technical,1,2
929,11,2,1,medium,complex,technical,1,2
929,7,3,1,medium,complex,technical,1,2
930,15,1,2,medium,moderate,technical,2,1
930,2,2,4,medium,moderate,technical,2,1
930,7,3,1,medium,moderate,technical,2,1
931,4,1,5,medium,simple,technical,5,1
931,12,2,5,medium,simple,technical,5,1
931,3,3,5,medium,simple,technical,5,1
932,11,1,4,long,moderate,opinion,5,2
932,7,2,4,long,moderate,opinion,5,2
932,9,3,4,long,moderate,opinion,5,2
933,7,1,3,long,simple,creative,3,1
933,12,2,3,long,simple,creative,3,1
933,15,3,4,long,simple,creative,3,1
934,9,1,2,long,complex,opinion,4,3
934,4,2,5,long,complex,opinion,4,3
934,2,3,5,long,complex,opinion,4,3
935,12,1,5,short,moderate,technical,5,1
935,15,2,5,short,moderate,technical,5,1
935,1,3,5,short,moderate,technical,5,1
936,7,1,4,medium,moderate,factual,4,1
936,4,2,4,medium,moderate,factual,4,1
936,9,3,4,medium,moderate,factual,4,1
937,3,1,3,medium,moderate,technical,3,1
937,14,2,4,medium,moderate,technical,3,1
937,2,3,2,medium,moderate,technical,3,1
938,13,1,5,medium,complex,factual,4,2
938,8,2,4,medium,complex,factual,4,2
938,9,3,2,medium,complex,factual,4,2
939,9,1,2,medium,simple,factual,2,1
939,4,2,2,medium,simple,factual,2,1
939,14,3,2,medium,simple,factual,2,1
940,9,1,2,short,complex,opinion,3,3
940,6,2,2,short,complex,opinion,3,3
940,8,3,2,short,complex,opinion,3,3
941,9,1,1,medium,moderate,opinion,1,2
941,5,2,1,medium,moderate,opinion,1,2
941,13,3,2,medium,moderate,opinion,1,2
942,8,1,2,short,moderate,technical,2,1
942,3,2,2,short,moderate,technical,2,1
942,7,3,2,short,moderate,technical,2,1
943,2,1,2,medium,moderate,technical,3,1
943,8,2,2,medium,moderate,technical,3,1
943,4,3,3,medium,moderate,technical,3,1
944,1,1,4,medium,moderate,factual,4,1
944,5,2,4,medium,moderate,factual,4,1
944,3,3,5,medium,moderate,factual,4,1
945,9,1,5,short,complex,factual,5,2
945,11,2,5,short,complex,factual,5,2
945,8,3,5,short,complex,factual,5,2
946,11,1,4,medium,moderate,technical,4,1
946,12,2,3,medium,moderate,technical,4,1
946,3,3,5,medium,moderate,technical,4,1
947,7,1,4,medium,simple,technical,5,1
947,2,2,5,medium,simple,technical,5,1
947,3,3,5,medium,simple,technical,5,1
948,2,1,4,short,moderate,factual,4,1
948,11,2,5,short,moderate,factual,4,1
948,6,3,3,short,moderate,factual,4,1
949,11,1,3,short,simple,creative,2,1
949,5,2,4,short,simple,creative,2,1
949,2,3,2,short,simple,creative,2,1
950,10,1,5,medium,moderate,factual,5,1
950,5,2,5,medium,moderate,factual,5,1
950,13,3,4,medium,moderate,factual,5,1
951,10,1,3,medium,complex,creative,2,2
951,1,2,2,medium,complex,creative,2,2
951,12,3,4,medium,complex,creative,2,2
952,15,1,1,medium,complex,technical,1,2
952,14,2,1,medium,complex,technical,1,2
952,11,3,2,medium,complex,technical,1,2
953,2,1,3,medium,simple,factual,2,1
953,15,2,3,medium,simple,factual,2,1
953,3,3,3,medium,simple,factual,2,1
954,15,1,3,short,simple,factual,3,1
954,13,2,4,short,simple,factual,3,1
954,5,3,3,short,simple,factual,3,1
955,4,1,1,medium,complex,technical,1,2
955,11,2,1,medium,complex,technical,1,2
955,10,3,2,medium,complex,technical,1,2
956,12,1,3,short,moderate,technical,2,1
956,7,2,1,short,moderate,technical,2,1
956,8,3,1,short,moderate,technical,2,1
957,1,1,5,short,moderate,technical,5,1
957,12,2,5,short,moderate,technical,5,1
957,4,3,5,short,moderate,technical,5,1
958,9,1,5,long,simple,technical,5,1
958,11,2,5,long,simple,technical,5,1
958,1,3,5,long,simple,technical,5,1
959,3,1,5,short,moderate,creative,5,1
959,12,2,5,short,moderate,creative,5,1
959,1,3,5,short,moderate,creative,5,1
960,5,1,1,short,moderate,factual,2,1
960,1,2,2,short,moderate,factual,2,1
960,4,3,1,short,moderate,factual,2,1
961,13,1,5,medium,simple,opinion,3,2
961,5,2,2,medium,simple,opinion,3,2
961,12,3,3,medium,simple,opinion,3,2
962,2,1,2,short,moderate,opinion,3,2
962,1,2,5,short,moderate,opinion,3,2
962,9,3,3,short,moderate,opinion,3,2
963,3,1,2,medium,moderate,factual,1,1
963,14,2,1,medium,moderate,factual,1,1
963,15,3,1,medium,moderate,factual,1,1
964,13,1,1,long,complex,factual,1,2
964,6,2,1,long,complex,factual,1,2
964,2,3,1,long,complex,factual,1,2
965,10,1,4,medium,simple,technical,4,1
965,2,2,4,medium,simple,technical,4,1
965,13,3,5,medium,simple,technical,4,1
966,1,1,4,long,moderate,technical,4,1
966,10,2,5,long,moderate,technical,4,1
966,11,3,4,long,moderate,technical,4,1
967,11,1,5,medium,moderate,factual,5,1
967,15,2,5,medium,moderate,factual,5,1
967,10,3,5,medium,moderate,factual,5,1
968,6,1,4,medium,complex,factual,5,2
968,3,2,5,medium,complex,factual,5,2
968,8,3,1,medium,complex,factual,5,2
969,6,1,1,short,moderate,technical,1,1
969,12,2,1,short,moderate,technical,1,1
969,2,3,1,short,moderate,technical,1,1
970,12,1,2,medium,moderate,technical,1,1
970,2,2,1,medium,moderate,technical,1,1
970,11,3,2,medium,moderate,technical,1,1
971,12,1,4,medium,simple,opinion,5,2
971,4,2,5,medium,simple,opinion,5,2
971,2,3,5,medium,simple,opinion,5,2
972,5,1,1,medium,moderate,creative,1,1
972,9,2,2,medium,moderate,creative,1,1
972,4,3,1,medium,moderate,creative,1,1
973,8,1,5,short,complex,factual,5,2
973,13,2,4,short,complex,factual,5,2
973,11,3,5,short,complex,factual,5,2
974,9,1,1,short,moderate,opinion,1,2
974,14,2,1,short,moderate,opinion,1,2
974,8,3,1,short,moderate,opinion,1,2
975,12,1,5,medium,simple,factual,5,1
975,5,2,5,medium,simple,factual,5,1
975,15,3,5,medium,simple,factual,5,1
976,4,1,1,medium,complex,factual,2,2
976,13,2,2,medium,complex,factual,2,2
976,5,3,1,medium,complex,factual,2,2
977,3,1,1,medium,simple,creative,1,1
977,14,2,2,medium,simple,creative,1,1
977,2,3,1,medium,simple,creative,1,1
978,14,1,1,medium,complex,creative,3,2
978,5,2,1,medium,complex,creative,3,2
978,15,3,3,medium,complex,creative,3,2
979,6,1,4,short,simple,factual,4,1
979,12,2,5,short,simple,factual,4,1
979,2,3,5,short,simple,factual,4,1
980,3,1,5,medium,complex,creative,4,2
980,11,2,3,medium,complex,creative,4,2
980,6,3,3,medium,complex,creative,4,2
981,2,1,5,medium,simple,creative,5,1
981,15,2,5,medium,simple,creative,5,1
981,9,3,4,medium,simple,creative,5,1
982,11,1,4,medium,moderate,technical,4,1
982,4,2,3,medium,moderate,technical,4,1
982,1,3,4,medium,moderate,technical,4,1
983,3,1,5,medium,moderate,technical,5,1
983,13,2,5,medium,moderate,technical,5,1
983,4,3,4,medium,moderate,technical,5,1
984,1,1,4,short,moderate,creative,4,1
984,2,2,4,short,moderate,creative,4,1
984,7,3,3,short,moderate,creative,4,1
985,12,1,4,medium,moderate,creative,4,1
985,2,2,5,medium,moderate,creative,4,1
985,10,3,4,medium,moderate,creative,4,1
986,3,1,2,medium,moderate,opinion,3,2
986,12,2,2,medium,moderate,opinion,3,2
986,13,3,3,medium,moderate,opinion,3,2
987,6,1,1,long,simple,creative,1,1
987,3,2,1,long,simple,creative,1,1
987,5,3,1,long,simple,creative,1,1
988,3,1,5,medium,complex,technical,4,2
988,5,2,5,medium,complex,technical,4,2
988,15,3,3,medium,complex,technical,4,2
989,12,1,2,medium,simple,creative,3,1
989,13,2,3,medium,simple,creative,3,1
989,9,3,2,medium,simple,creative,3,1
990,6,1,4,long,complex,creative,3,2
990,1,2,2,long,complex,creative,3,2
990,9,3,3,long,complex,creative,3,2
991,8,1,1,short,complex,creative,1,2
991,1,2,2,short,complex,creative,1,2
991,9,3,2,short,complex,creative,1,2
992,1,1,4,medium,simple,factual,3,1
992,3,2,4,medium,simple,factual,3,1
992,8,3,3,medium,simple,factual,3,1
993,5,1,1,long,moderate,opinion,1,2
993,1,2,1,long,moderate,opinion,1,2
993,4,3,1,long,moderate,opinion,1,2
994,13,1,1,long,simple,technical,1,1
994,7,2,2,long,simple,technical,1,1
994,11,3,1,long,simple,technical,1,1
995,12,1,5,medium,simple,technical,5,1
995,6,2,4,medium,simple,technical,5,1
995,2,3,5,medium,simple,technical,5,1
996,15,1,3,medium,moderate,creative,4,1
996,14,2,5,medium,moderate,creative,4,1
996,7,3,2,medium,moderate,creative,4,1
997,1,1,4,short,moderate,factual,5,1
997,14,2,5,short,moderate,factual,5,1
997,9,3,5,short,moderate,factual,5,1
998,4,1,2,medium,moderate,opinion,3,2
998,10,2,3,medium,moderate,opinion,3,2
998,9,3,3,medium,moderate,opinion,3,2
999,7,1,2,medium,moderate,factual,2,1
999,10,2,2,medium,moderate,factual,2,1
999,1,3,2,medium,moderate,factual,2,1
1000,9,1,2,medium,simple,opinion,4,2
1000,7,2,5,medium,simple,opinion,4,2
1000,10,3,4,medium,simple,opinion,4,2
